CustomerID,Tenure,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST11426,48,Month-to-Month,DSL,Credit Card,49.85,2392.57,4,0,Yes,Yes,Yes
CUST11427,64,One Year,DSL,Bank Transfer,91.28,5630.68,0,0,Yes,No,No
CUST11428,19,One Year,DSL,Bank Transfer,109.39,2026.16,2,0,Yes,Yes,No
CUST11429,56,One Year,DSL,Electronic Check,43.73,2265.74,2,0,Yes,Yes,No
CUST11430,33,Two Year,DSL,Mailed Check,60.17,1914.74,2,0,Yes,No,No
CUST11431,13,One Year,No,Electronic Check,74.72,923.86,0,0,Yes,Yes,Yes
CUST11432,12,One Year,No,Bank Transfer,43.57,520.56,4,0,No,Yes,No
CUST11433,40,Month-to-Month,Fiber Optic,Credit Card,71.76,2843.04,3,0,Yes,No,Yes
CUST11434,23,One Year,Fiber Optic,Electronic Check,59.38,1283.34,1,1,Yes,Yes,No
CUST11435,7,Two Year,Fiber Optic,Credit Card,58.87,409.9,3,0,No,No,No
CUST11436,30,One Year,No,Electronic Check,66.22,1963.72,3,1,No,No,Yes
CUST11437,47,One Year,DSL,Electronic Check,66.78,3010.1,2,0,Yes,Yes,No
CUST11438,22,Month-to-Month,DSL,Credit Card,69.1,1380.66,2,0,Yes,Yes,Yes
CUST11439,68,One Year,DSL,Electronic Check,50.03,3116.54,2,0,No,No,No
CUST11440,56,Two Year,DSL,Bank Transfer,51.12,2598.45,1,0,No,No,No
CUST11441,36,Month-to-Month,DSL,Credit Card,62.04,2034.22,1,0,Yes,Yes,Yes
CUST11442,67,Month-to-Month,No,Mailed Check,63.88,4270.1,0,0,No,No,No
CUST11443,31,Month-to-Month,No,Electronic Check,54.03,1542.97,1,0,Yes,No,No
CUST11444,10,Month-to-Month,DSL,Mailed Check,73.1,708.4,2,0,Yes,Yes,Yes
CUST11445,2,One Year,Fiber Optic,Electronic Check,19.63,37.83,3,0,Yes,No,No
CUST11446,67,Month-to-Month,Fiber Optic,Bank Transfer,46.74,3016.07,1,0,No,Yes,No
CUST11447,69,Month-to-Month,Fiber Optic,Credit Card,58.0,3684.52,0,0,Yes,Yes,No
CUST11448,53,One Year,Fiber Optic,Credit Card,43.6,2213.6,1,0,Yes,Yes,No
CUST11449,7,One Year,DSL,Credit Card,105.73,712.4,3,0,No,No,Yes
CUST11450,21,One Year,No,Credit Card,65.47,1315.81,1,0,Yes,Yes,No
CUST11451,2,One Year,No,Credit Card,69.42,127.54,2,0,Yes,Yes,No
CUST11452,3,One Year,Fiber Optic,Credit Card,52.92,154.36,2,0,No,Yes,No
CUST11453,17,One Year,Fiber Optic,Bank Transfer,64.61,996.58,2,0,No,Yes,No
CUST11454,41,One Year,Fiber Optic,Credit Card,34.62,1361.39,1,0,Yes,No,No
CUST11455,4,Month-to-Month,DSL,Mailed Check,60.75,229.3,0,0,Yes,Yes,No
CUST11456,70,One Year,DSL,Mailed Check,41.57,2691.74,1,1,No,Yes,No
CUST11457,32,Month-to-Month,Fiber Optic,Credit Card,58.06,1822.13,0,0,Yes,No,No
CUST11458,18,Month-to-Month,DSL,Mailed Check,18.0,297.3,0,0,No,Yes,No
CUST11459,37,Month-to-Month,No,Mailed Check,36.8,1352.47,2,0,Yes,Yes,No
CUST11460,56,Two Year,Fiber Optic,Electronic Check,101.6,5623.92,1,0,No,No,No
CUST11461,22,One Year,Fiber Optic,Mailed Check,85.76,1766.08,2,0,No,No,No
CUST11462,3,Month-to-Month,DSL,Bank Transfer,97.98,273.52,2,0,No,Yes,Yes
CUST11463,3,One Year,No,Credit Card,99.69,273.27,0,0,No,No,No
CUST11464,61,Month-to-Month,DSL,Electronic Check,81.82,4949.26,1,0,Yes,No,No
CUST11465,8,One Year,DSL,Bank Transfer,53.68,413.44,0,0,No,No,No
CUST11466,45,Two Year,DSL,Credit Card,39.07,1587.92,3,0,Yes,Yes,No
CUST11467,27,One Year,Fiber Optic,Credit Card,93.67,2405.42,3,0,Yes,No,Yes
CUST11468,55,One Year,No,Credit Card,66.61,3328.63,2,0,No,Yes,No
CUST11469,4,Month-to-Month,DSL,Electronic Check,120.0,459.54,5,1,Yes,No,Yes
CUST11470,64,Month-to-Month,No,Mailed Check,55.87,3400.1,0,0,Yes,No,No
CUST11471,50,Two Year,DSL,Credit Card,114.32,5191.75,3,0,No,No,No
CUST11472,32,One Year,Fiber Optic,Credit Card,61.08,1918.57,1,0,Yes,No,No
CUST11473,14,Month-to-Month,DSL,Bank Transfer,98.4,1275.98,0,1,No,Yes,Yes
CUST11474,70,Month-to-Month,Fiber Optic,Credit Card,107.42,7174.62,0,0,No,Yes,Yes
CUST11475,21,Month-to-Month,Fiber Optic,Bank Transfer,39.43,798.14,0,0,No,Yes,Yes
CUST11476,35,Month-to-Month,Fiber Optic,Electronic Check,52.88,1843.82,2,1,No,Yes,No
CUST11477,28,Month-to-Month,DSL,Credit Card,39.18,1041.51,1,0,Yes,No,Yes
CUST11478,16,Month-to-Month,No,Electronic Check,34.25,543.47,1,0,No,No,Yes
CUST11479,29,Two Year,No,Mailed Check,81.68,2215.9,0,1,No,Yes,Yes
CUST11480,10,Month-to-Month,Fiber Optic,Electronic Check,60.08,592.23,1,1,Yes,Yes,Yes
CUST11481,0,Month-to-Month,Fiber Optic,Bank Transfer,66.31,0.0,0,0,Yes,No,Yes
CUST11482,20,Month-to-Month,Fiber Optic,Electronic Check,78.91,1532.03,0,0,Yes,Yes,No
CUST11483,8,Month-to-Month,DSL,Bank Transfer,18.57,135.02,1,0,No,Yes,No
CUST11484,29,Two Year,No,Credit Card,97.17,2814.0,1,0,Yes,Yes,No
CUST11485,62,Month-to-Month,DSL,Credit Card,56.27,3472.67,0,0,Yes,Yes,No
CUST11486,11,One Year,Fiber Optic,Mailed Check,78.31,813.36,2,0,No,No,Yes
CUST11487,0,Two Year,DSL,Credit Card,80.52,0.0,1,0,No,Yes,No
CUST11488,7,Month-to-Month,DSL,Mailed Check,99.27,666.94,1,0,Yes,Yes,No
CUST11489,36,One Year,Fiber Optic,Bank Transfer,62.38,2082.88,2,1,Yes,Yes,Yes
CUST11490,19,Two Year,Fiber Optic,Bank Transfer,18.0,330.87,0,1,No,Yes,No
CUST11491,35,Month-to-Month,No,Electronic Check,66.43,2254.96,3,0,No,Yes,Yes
CUST11492,2,Month-to-Month,No,Electronic Check,70.02,133.39,0,0,No,Yes,Yes
CUST11493,23,Two Year,DSL,Electronic Check,39.14,823.5,1,0,No,No,No
CUST11494,29,Two Year,DSL,Credit Card,68.69,1975.91,1,0,No,No,No
CUST11495,31,Month-to-Month,Fiber Optic,Credit Card,55.97,1581.52,1,0,No,Yes,No
CUST11496,39,One Year,Fiber Optic,Mailed Check,31.43,1180.32,4,0,No,Yes,Yes
CUST11497,56,Month-to-Month,Fiber Optic,Credit Card,81.79,4169.43,1,0,Yes,No,No
CUST11498,33,Two Year,No,Electronic Check,50.91,1536.57,3,0,No,Yes,Yes
CUST11499,60,Month-to-Month,Fiber Optic,Credit Card,54.84,2968.12,4,0,Yes,Yes,Yes
CUST11500,38,Month-to-Month,DSL,Electronic Check,53.44,1901.44,3,1,No,Yes,No
CUST11501,18,One Year,Fiber Optic,Electronic Check,95.89,1663.81,3,0,No,Yes,Yes
CUST11502,16,Two Year,Fiber Optic,Credit Card,63.98,974.7,2,0,No,No,No
CUST11503,23,Two Year,Fiber Optic,Mailed Check,66.98,1490.4,2,0,No,Yes,No
CUST11504,43,Month-to-Month,DSL,Mailed Check,53.98,2245.71,1,1,Yes,No,No
CUST11505,17,Month-to-Month,Fiber Optic,Credit Card,76.57,1189.77,3,0,No,No,No
CUST11506,65,Two Year,Fiber Optic,Mailed Check,98.73,5812.5,0,0,Yes,No,No
CUST11507,34,Two Year,DSL,Credit Card,81.2,2657.37,1,0,Yes,No,No
CUST11508,62,Month-to-Month,Fiber Optic,Electronic Check,82.17,4917.87,1,0,No,No,No
CUST11509,49,One Year,DSL,Electronic Check,80.16,3753.72,1,0,Yes,Yes,No
CUST11510,24,Month-to-Month,Fiber Optic,Mailed Check,30.49,676.57,2,1,No,No,No
CUST11511,16,Month-to-Month,Fiber Optic,Bank Transfer,43.1,676.55,1,0,Yes,Yes,Yes
CUST11512,53,Month-to-Month,No,Electronic Check,59.88,2880.3,3,0,No,No,Yes
CUST11513,23,Month-to-Month,DSL,Electronic Check,46.85,1037.93,2,0,No,No,No
CUST11514,17,Month-to-Month,DSL,Bank Transfer,38.39,595.23,1,0,No,Yes,No
CUST11515,66,Two Year,DSL,Mailed Check,18.2,1159.69,3,0,Yes,Yes,No
CUST11516,34,Month-to-Month,Fiber Optic,Mailed Check,31.34,1003.52,0,0,No,Yes,No
CUST11517,3,Month-to-Month,DSL,Electronic Check,58.59,170.82,3,1,Yes,Yes,Yes
CUST11518,35,Month-to-Month,Fiber Optic,Electronic Check,63.26,2004.25,0,0,Yes,Yes,No
CUST11519,33,Month-to-Month,DSL,Electronic Check,45.17,1424.29,3,0,No,Yes,Yes
CUST11520,62,Month-to-Month,DSL,Bank Transfer,66.97,3797.08,1,1,Yes,Yes,Yes
CUST11521,51,One Year,Fiber Optic,Electronic Check,54.15,2673.93,1,0,No,Yes,No
CUST11522,13,Month-to-Month,Fiber Optic,Electronic Check,92.26,1093.83,1,0,Yes,Yes,Yes
CUST11523,10,One Year,No,Credit Card,60.96,553.13,1,1,No,Yes,Yes
CUST11524,43,Two Year,Fiber Optic,Mailed Check,82.41,3441.97,1,0,Yes,Yes,No
CUST11525,3,Month-to-Month,Fiber Optic,Bank Transfer,70.08,190.55,2,0,Yes,Yes,Yes
CUST11526,22,Two Year,Fiber Optic,Mailed Check,29.95,607.8,0,1,Yes,Yes,No
CUST11527,9,Two Year,Fiber Optic,Credit Card,62.73,554.68,1,0,Yes,No,No
CUST11528,1,Two Year,DSL,Credit Card,34.11,33.46,1,0,Yes,Yes,Yes
CUST11529,66,One Year,Fiber Optic,Mailed Check,62.3,4051.82,3,0,No,Yes,No
CUST11530,6,One Year,Fiber Optic,Bank Transfer,46.37,259.47,3,0,Yes,Yes,Yes
CUST11531,0,One Year,DSL,Mailed Check,74.55,0.0,3,0,Yes,No,Yes
CUST11532,67,One Year,Fiber Optic,Credit Card,31.44,2058.74,1,0,No,Yes,No
CUST11533,13,Month-to-Month,Fiber Optic,Mailed Check,65.37,776.47,2,0,No,Yes,Yes
CUST11534,58,Two Year,Fiber Optic,Credit Card,79.31,4473.2,1,1,Yes,Yes,No
CUST11535,2,One Year,DSL,Bank Transfer,87.69,159.55,1,0,Yes,Yes,No
CUST11536,11,One Year,Fiber Optic,Bank Transfer,45.9,500.52,3,0,Yes,Yes,Yes
CUST11537,7,Month-to-Month,No,Mailed Check,65.44,441.47,2,0,No,No,Yes
CUST11538,50,Month-to-Month,DSL,Credit Card,69.6,3303.67,1,0,No,No,No
CUST11539,44,Month-to-Month,Fiber Optic,Bank Transfer,103.68,4326.86,3,0,Yes,Yes,Yes
CUST11540,34,Month-to-Month,DSL,Credit Card,27.97,873.13,0,0,Yes,Yes,No
CUST11541,17,Month-to-Month,DSL,Credit Card,42.22,670.79,1,0,No,Yes,No
CUST11542,6,Month-to-Month,No,Electronic Check,120.0,700.35,1,1,No,No,Yes
CUST11543,40,Month-to-Month,Fiber Optic,Credit Card,58.17,2219.99,2,0,No,No,No
CUST11544,16,Month-to-Month,Fiber Optic,Credit Card,18.0,274.44,1,0,No,Yes,Yes
CUST11545,42,Month-to-Month,DSL,Electronic Check,50.44,1947.99,2,1,Yes,Yes,Yes
CUST11546,49,Two Year,No,Credit Card,18.0,854.69,2,0,No,Yes,Yes
CUST11547,61,Month-to-Month,DSL,Bank Transfer,71.02,4068.84,2,0,Yes,No,Yes
CUST11548,35,Month-to-Month,Fiber Optic,Mailed Check,85.24,2739.58,0,0,Yes,Yes,Yes
CUST11549,0,Month-to-Month,DSL,Electronic Check,42.21,0.0,0,0,Yes,Yes,Yes
CUST11550,20,Month-to-Month,DSL,Mailed Check,53.23,1012.09,2,0,No,Yes,Yes
CUST11551,61,Month-to-Month,Fiber Optic,Electronic Check,88.09,5119.88,2,0,No,Yes,Yes
CUST11552,38,One Year,DSL,Bank Transfer,21.24,805.62,3,0,Yes,No,Yes
CUST11553,44,Two Year,Fiber Optic,Bank Transfer,31.96,1317.14,0,1,Yes,Yes,No
CUST11554,32,Month-to-Month,DSL,Bank Transfer,59.3,1886.79,1,0,Yes,Yes,No
CUST11555,11,One Year,Fiber Optic,Bank Transfer,46.19,492.59,2,0,Yes,No,Yes
CUST11556,64,Month-to-Month,Fiber Optic,Mailed Check,57.65,3554.23,1,0,No,No,No
CUST11557,55,Month-to-Month,Fiber Optic,Bank Transfer,33.41,1696.87,4,0,No,No,Yes
CUST11558,71,Month-to-Month,DSL,Credit Card,70.36,4521.86,0,0,Yes,No,Yes
CUST11559,61,Month-to-Month,Fiber Optic,Electronic Check,61.27,3527.34,4,0,No,Yes,No
CUST11560,20,One Year,No,Mailed Check,78.73,1418.74,2,0,No,Yes,No
CUST11561,18,One Year,DSL,Credit Card,70.01,1143.11,1,0,No,Yes,No
CUST11562,17,One Year,DSL,Credit Card,70.17,1144.62,2,0,No,No,No
CUST11563,66,Month-to-Month,No,Credit Card,28.84,1850.99,1,0,Yes,No,No
CUST11564,40,One Year,DSL,Electronic Check,77.31,2835.1,2,0,Yes,Yes,No
CUST11565,32,Month-to-Month,Fiber Optic,Mailed Check,56.73,1766.8,1,0,No,No,Yes
CUST11566,69,Month-to-Month,Fiber Optic,Electronic Check,60.84,4176.86,1,0,No,No,Yes
CUST11567,43,Month-to-Month,DSL,Credit Card,91.21,3821.3,1,0,Yes,No,Yes
CUST11568,65,One Year,Fiber Optic,Bank Transfer,47.01,2989.87,2,0,Yes,Yes,No
CUST11569,70,Two Year,Fiber Optic,Electronic Check,98.78,6707.65,1,0,Yes,Yes,No
CUST11570,5,Month-to-Month,DSL,Electronic Check,101.11,466.36,3,0,No,No,Yes
CUST11571,26,One Year,No,Bank Transfer,83.82,2040.04,3,0,No,No,Yes
CUST11572,52,One Year,DSL,Credit Card,40.48,2094.28,2,1,No,No,Yes
CUST11573,58,Two Year,Fiber Optic,Credit Card,18.0,1008.63,3,0,Yes,No,No
CUST11574,10,Month-to-Month,No,Credit Card,91.97,900.3,3,0,Yes,Yes,No
CUST11575,22,One Year,DSL,Credit Card,67.78,1486.49,3,0,No,No,No
CUST11576,39,One Year,No,Credit Card,46.37,1669.44,1,0,No,Yes,No
CUST11577,57,Two Year,DSL,Credit Card,94.34,5012.63,0,0,Yes,Yes,No
CUST11578,8,Month-to-Month,Fiber Optic,Credit Card,43.46,335.33,2,0,No,Yes,Yes
CUST11579,43,Two Year,DSL,Mailed Check,54.4,2110.98,6,0,Yes,Yes,No
CUST11580,21,Month-to-Month,Fiber Optic,Credit Card,78.12,1570.18,1,0,No,Yes,Yes
CUST11581,15,Two Year,Fiber Optic,Credit Card,37.16,546.74,2,0,No,No,No
CUST11582,37,Month-to-Month,No,Electronic Check,62.26,2213.88,1,0,Yes,No,No
CUST11583,29,Month-to-Month,No,Bank Transfer,92.23,2486.21,4,0,Yes,Yes,Yes
CUST11584,45,Month-to-Month,Fiber Optic,Mailed Check,70.28,3075.35,1,0,Yes,Yes,Yes
CUST11585,22,Month-to-Month,Fiber Optic,Electronic Check,96.19,1935.46,2,1,No,Yes,No
CUST11586,59,Month-to-Month,Fiber Optic,Electronic Check,93.34,5449.11,0,0,Yes,Yes,No
CUST11587,5,Month-to-Month,No,Electronic Check,65.19,296.64,1,0,No,Yes,Yes
CUST11588,62,Month-to-Month,Fiber Optic,Credit Card,18.0,1100.77,1,0,Yes,Yes,Yes
CUST11589,2,Month-to-Month,No,Credit Card,37.36,70.97,4,0,Yes,No,No
CUST11590,52,One Year,DSL,Electronic Check,84.08,4122.36,3,0,No,Yes,Yes
CUST11591,24,Two Year,Fiber Optic,Bank Transfer,26.24,598.31,0,0,No,No,No
CUST11592,27,One Year,Fiber Optic,Bank Transfer,56.83,1411.69,2,0,Yes,No,Yes
CUST11593,1,Month-to-Month,DSL,Bank Transfer,73.46,69.48,1,0,No,Yes,Yes
CUST11594,50,Month-to-Month,DSL,Bank Transfer,101.74,5010.55,1,0,No,Yes,No
CUST11595,11,Two Year,No,Credit Card,50.62,545.74,1,0,No,Yes,No
CUST11596,47,Month-to-Month,Fiber Optic,Bank Transfer,48.91,2106.37,1,0,Yes,Yes,Yes
CUST11597,52,Month-to-Month,DSL,Bank Transfer,63.69,3203.72,1,1,Yes,No,No
CUST11598,60,Two Year,DSL,Bank Transfer,73.77,4362.83,3,0,Yes,Yes,No
CUST11599,50,Two Year,Fiber Optic,Mailed Check,61.14,3001.9,0,0,No,Yes,No
CUST11600,21,Month-to-Month,Fiber Optic,Credit Card,91.23,1805.79,6,0,No,Yes,Yes
CUST11601,53,One Year,No,Mailed Check,45.02,2158.93,4,0,No,Yes,Yes
CUST11602,59,Month-to-Month,No,Credit Card,68.0,3984.39,1,0,No,No,No
CUST11603,22,One Year,Fiber Optic,Bank Transfer,76.13,1573.68,2,0,No,Yes,No
CUST11604,8,Month-to-Month,Fiber Optic,Bank Transfer,54.99,411.81,2,0,No,No,Yes
CUST11605,64,Month-to-Month,DSL,Credit Card,85.99,5371.01,1,0,Yes,Yes,No
CUST11606,10,One Year,No,Bank Transfer,68.72,636.62,3,1,Yes,Yes,Yes
CUST11607,42,Month-to-Month,DSL,Bank Transfer,84.72,3499.44,1,1,Yes,Yes,Yes
CUST11608,17,One Year,DSL,Bank Transfer,69.85,1077.74,2,0,Yes,No,Yes
CUST11609,9,Month-to-Month,No,Bank Transfer,74.41,652.33,3,0,No,Yes,Yes
CUST11610,55,Two Year,No,Mailed Check,49.19,2696.19,5,0,No,No,No
CUST11611,10,Two Year,DSL,Bank Transfer,49.23,492.09,3,1,No,Yes,No
CUST11612,48,Month-to-Month,Fiber Optic,Credit Card,95.61,4554.31,3,0,Yes,No,No
CUST11613,49,One Year,Fiber Optic,Bank Transfer,80.89,3912.39,1,0,No,Yes,Yes
CUST11614,4,Month-to-Month,DSL,Credit Card,39.43,146.35,1,1,No,No,Yes
CUST11615,12,Month-to-Month,DSL,Credit Card,69.52,831.46,0,0,No,Yes,Yes
CUST11616,57,Month-to-Month,DSL,Mailed Check,18.0,1018.6,0,0,No,Yes,No
CUST11617,36,Two Year,Fiber Optic,Electronic Check,50.65,1738.5,0,0,Yes,No,No
CUST11618,8,Two Year,Fiber Optic,Mailed Check,89.03,669.65,0,0,No,Yes,No
CUST11619,71,Two Year,Fiber Optic,Credit Card,61.87,4001.49,2,0,No,Yes,No
CUST11620,19,Two Year,DSL,Credit Card,67.95,1238.2,4,0,Yes,Yes,Yes
CUST11621,0,Two Year,No,Bank Transfer,18.0,0.0,3,0,Yes,Yes,No
CUST11622,66,Month-to-Month,Fiber Optic,Credit Card,55.19,3425.44,1,1,No,Yes,No
CUST11623,1,Two Year,No,Electronic Check,73.46,69.1,1,0,Yes,Yes,No
CUST11624,39,One Year,DSL,Bank Transfer,76.63,2861.05,2,0,Yes,Yes,No
CUST11625,71,Month-to-Month,Fiber Optic,Bank Transfer,89.06,5708.5,0,0,Yes,Yes,No
CUST11626,41,One Year,No,Bank Transfer,59.74,2439.02,1,0,No,No,Yes
CUST11627,42,Month-to-Month,DSL,Bank Transfer,60.86,2374.61,2,0,No,No,Yes
CUST11628,27,Month-to-Month,DSL,Mailed Check,31.7,782.37,0,0,Yes,No,No
CUST11629,9,Month-to-Month,DSL,Bank Transfer,59.89,485.4,1,0,Yes,Yes,No
CUST11630,41,Month-to-Month,DSL,Bank Transfer,33.46,1352.23,3,1,No,No,Yes
CUST11631,64,Month-to-Month,Fiber Optic,Credit Card,18.8,1186.74,0,0,Yes,Yes,No
CUST11632,6,Two Year,DSL,Electronic Check,37.87,206.66,2,0,No,No,No
CUST11633,63,One Year,DSL,Mailed Check,102.72,5922.74,2,0,Yes,Yes,No
CUST11634,29,Month-to-Month,Fiber Optic,Mailed Check,58.24,1595.71,1,0,No,Yes,Yes
CUST11635,38,Month-to-Month,DSL,Electronic Check,70.5,2460.85,3,1,Yes,No,Yes
CUST11636,11,Month-to-Month,DSL,Mailed Check,52.16,558.6,0,0,No,Yes,Yes
CUST11637,44,Month-to-Month,Fiber Optic,Mailed Check,20.24,806.67,3,0,No,No,No
CUST11638,13,Two Year,DSL,Mailed Check,88.4,1097.45,1,0,Yes,No,No
CUST11639,19,Month-to-Month,DSL,Mailed Check,18.0,320.89,1,0,Yes,Yes,No
CUST11640,51,One Year,DSL,Bank Transfer,51.13,2468.11,1,0,No,Yes,No
CUST11641,3,One Year,DSL,Bank Transfer,63.63,179.91,1,0,Yes,No,Yes
CUST11642,32,One Year,Fiber Optic,Mailed Check,70.76,2072.57,1,0,Yes,No,No
CUST11643,42,Two Year,DSL,Credit Card,46.84,1813.89,1,0,Yes,No,No
CUST11644,9,Month-to-Month,DSL,Mailed Check,19.05,155.42,2,0,Yes,Yes,Yes
CUST11645,21,Two Year,No,Bank Transfer,44.97,860.82,2,0,No,No,No
CUST11646,24,One Year,No,Electronic Check,46.28,1108.26,5,0,No,Yes,No
CUST11647,47,One Year,DSL,Electronic Check,45.67,1991.9,2,0,No,Yes,No
CUST11648,70,One Year,DSL,Mailed Check,89.25,5814.56,2,0,No,No,No
CUST11649,60,Two Year,Fiber Optic,Mailed Check,34.66,1898.07,4,0,No,Yes,No
CUST11650,13,Two Year,No,Mailed Check,72.52,919.68,3,0,Yes,Yes,No
CUST11651,1,Month-to-Month,No,Electronic Check,68.96,68.44,2,0,Yes,Yes,Yes
CUST11652,3,Two Year,DSL,Mailed Check,89.01,261.42,3,0,No,No,Yes
CUST11653,42,One Year,DSL,Bank Transfer,61.67,2489.8,3,0,Yes,No,No
CUST11654,11,Month-to-Month,Fiber Optic,Bank Transfer,84.78,915.16,2,0,Yes,No,Yes
CUST11655,16,Two Year,No,Electronic Check,60.69,913.19,1,0,Yes,Yes,No
CUST11656,61,Month-to-Month,No,Mailed Check,75.86,4562.44,4,0,No,Yes,No
CUST11657,62,One Year,DSL,Bank Transfer,27.43,1666.39,2,0,No,No,No
CUST11658,60,Month-to-Month,Fiber Optic,Bank Transfer,18.0,972.19,2,0,Yes,Yes,Yes
CUST11659,18,Month-to-Month,DSL,Credit Card,74.44,1271.29,1,0,Yes,Yes,No
CUST11660,44,Two Year,Fiber Optic,Mailed Check,75.78,3089.12,3,0,No,Yes,No
CUST11661,43,Month-to-Month,No,Bank Transfer,76.89,3004.15,1,0,Yes,Yes,Yes
CUST11662,13,Month-to-Month,Fiber Optic,Credit Card,51.88,664.07,1,1,Yes,No,No
CUST11663,39,Month-to-Month,DSL,Mailed Check,102.24,3591.79,2,0,No,Yes,No
CUST11664,37,Month-to-Month,Fiber Optic,Credit Card,53.5,1926.09,5,1,No,Yes,Yes
CUST11665,28,Two Year,Fiber Optic,Mailed Check,75.52,2112.06,2,0,No,No,No
CUST11666,54,Two Year,No,Mailed Check,79.87,4089.58,5,0,Yes,No,No
CUST11667,48,Month-to-Month,DSL,Bank Transfer,107.97,4856.7,2,0,Yes,Yes,No
CUST11668,38,One Year,No,Bank Transfer,57.07,2083.18,0,0,Yes,Yes,No
CUST11669,52,Month-to-Month,DSL,Bank Transfer,48.67,2481.41,2,0,No,No,Yes
CUST11670,54,One Year,DSL,Electronic Check,27.55,1374.67,1,0,Yes,No,No
CUST11671,40,Month-to-Month,DSL,Electronic Check,103.81,3841.26,2,1,Yes,Yes,Yes
CUST11672,19,Month-to-Month,DSL,Credit Card,75.54,1378.88,1,0,No,No,Yes
CUST11673,54,Month-to-Month,DSL,Credit Card,76.33,4097.04,1,1,Yes,No,Yes
CUST11674,51,One Year,Fiber Optic,Credit Card,120.0,5690.65,4,1,No,Yes,Yes
CUST11675,70,Month-to-Month,DSL,Bank Transfer,73.13,4800.05,2,0,Yes,Yes,No
CUST11676,10,Month-to-Month,DSL,Credit Card,32.44,324.18,1,0,Yes,Yes,Yes
CUST11677,30,Two Year,DSL,Mailed Check,60.1,1654.47,1,0,No,No,No
CUST11678,66,One Year,DSL,Electronic Check,40.63,2434.06,0,1,No,Yes,Yes
CUST11679,37,Month-to-Month,No,Electronic Check,55.1,1955.06,3,0,Yes,Yes,No
CUST11680,67,Two Year,No,Mailed Check,54.94,3321.81,0,0,No,Yes,No
CUST11681,0,Two Year,DSL,Mailed Check,50.32,0.0,0,0,No,No,No
CUST11682,2,Month-to-Month,Fiber Optic,Credit Card,30.17,58.06,0,0,No,No,Yes
CUST11683,57,One Year,Fiber Optic,Mailed Check,104.81,5770.76,1,1,Yes,Yes,No
CUST11684,25,Month-to-Month,No,Bank Transfer,72.47,1723.05,1,0,Yes,Yes,No
CUST11685,37,One Year,DSL,Mailed Check,59.36,2060.97,2,0,No,No,No
CUST11686,30,Month-to-Month,DSL,Bank Transfer,83.94,2411.48,2,0,No,Yes,No
CUST11687,29,One Year,Fiber Optic,Bank Transfer,76.78,2147.22,1,0,No,No,No
CUST11688,67,Month-to-Month,No,Electronic Check,71.89,4721.97,2,0,Yes,Yes,No
CUST11689,6,Month-to-Month,Fiber Optic,Mailed Check,82.12,482.51,1,0,No,No,Yes
CUST11690,55,Two Year,Fiber Optic,Electronic Check,68.35,3633.24,3,0,No,Yes,No
CUST11691,64,Month-to-Month,DSL,Credit Card,81.76,5177.3,0,0,No,No,No
CUST11692,47,Two Year,Fiber Optic,Bank Transfer,83.83,3876.19,4,0,Yes,Yes,No
CUST11693,28,Two Year,No,Credit Card,69.07,1766.33,5,0,No,Yes,No
CUST11694,11,Two Year,Fiber Optic,Credit Card,59.49,651.56,2,0,Yes,No,No
CUST11695,49,Month-to-Month,Fiber Optic,Electronic Check,103.26,5004.96,2,1,No,Yes,No
CUST11696,33,Two Year,Fiber Optic,Bank Transfer,53.05,1631.77,0,1,No,No,No
CUST11697,10,Month-to-Month,Fiber Optic,Electronic Check,74.78,674.53,3,0,Yes,Yes,No
CUST11698,25,Month-to-Month,Fiber Optic,Credit Card,75.35,1809.15,1,0,Yes,Yes,Yes
CUST11699,69,Two Year,Fiber Optic,Credit Card,49.76,3240.62,1,0,No,No,No
CUST11700,19,One Year,No,Bank Transfer,44.8,829.88,2,1,Yes,Yes,No
CUST11701,12,Month-to-Month,Fiber Optic,Credit Card,56.15,641.77,3,1,Yes,No,Yes
CUST11702,49,Month-to-Month,DSL,Credit Card,52.69,2343.38,1,0,Yes,Yes,Yes
CUST11703,14,Two Year,Fiber Optic,Credit Card,28.55,369.51,3,0,Yes,Yes,No
CUST11704,66,One Year,DSL,Electronic Check,48.71,3177.09,2,0,No,No,No
CUST11705,61,Month-to-Month,DSL,Electronic Check,71.66,3950.61,2,0,No,Yes,No
CUST11706,70,Two Year,DSL,Credit Card,96.65,6587.34,1,1,Yes,Yes,No
CUST11707,65,Month-to-Month,Fiber Optic,Mailed Check,78.86,4762.96,0,1,Yes,Yes,Yes
CUST11708,17,Month-to-Month,DSL,Mailed Check,18.0,289.25,3,1,Yes,Yes,Yes
CUST11709,15,One Year,DSL,Electronic Check,81.03,1158.45,3,0,No,No,Yes
CUST11710,24,Two Year,Fiber Optic,Bank Transfer,51.05,1133.32,3,0,Yes,Yes,No
CUST11711,33,Month-to-Month,DSL,Credit Card,76.33,2431.22,2,1,Yes,Yes,Yes
CUST11712,63,Month-to-Month,Fiber Optic,Credit Card,64.65,3948.09,0,0,Yes,Yes,Yes
CUST11713,52,Month-to-Month,No,Bank Transfer,60.18,2843.04,1,0,Yes,Yes,No
CUST11714,46,Two Year,Fiber Optic,Bank Transfer,62.44,2692.42,1,0,Yes,Yes,No
